Name,Rank,Year,Freq
ALLANA,507,1980,4
ALYCIA,507,1980,4
ANA,507,1980,4
ANDRIA,507,1980,4
ANGELIQUE,507,1980,4
ATHENA,507,1980,4
AUDRA,507,1980,4
CANDY,507,1980,4
CARLENE,507,1980,4
CARRIE-LYNN,507,1980,4
CASEY,507,1980,4
CATHY,507,1980,4
CELIA,507,1980,4
CHANEL,507,1980,4
CHEYANNE,507,1980,4
CINDI,507,1980,4
CLARE,507,1980,4
CORINA,507,1980,4
CORRINE,507,1980,4
CRISTA,507,1980,4
DARLA,507,1980,4
DEANA,507,1980,4
DINA,507,1980,4
DORA,507,1980,4
EBONY,507,1980,4
FARRAH,507,1980,4
FELICIA,507,1980,4
GAYLE,507,1980,4
GISELLE,507,1980,4
GWEN,507,1980,4
HAILEY,507,1980,4
HALEY,507,1980,4
HARMONY,507,1980,4
HAZEL,507,1980,4
HILLARY,507,1980,4
JACINDA,507,1980,4
JACKELYN,507,1980,4
JADA,507,1980,4
JANELL,507,1980,4
JENIFER,507,1980,4
JULIANNE,507,1980,4
JUSTINE,507,1980,4
KANDICE,507,1980,4
KARIN,507,1980,4
KARMEN,507,1980,4
KARRIE,507,1980,4
KATHARINE,507,1980,4
KATHERINA,507,1980,4
KATHRINE,507,1980,4
KRISTEL,507,1980,4
LEIGH,507,1980,4
LILA,507,1980,4
LILLIAN,507,1980,4
LILY,507,1980,4
LINSEY,507,1980,4
LISA-MARIE,507,1980,4
LORETTA,507,1980,4
LYNNE,507,1980,4
MARCELLA,507,1980,4
MARCY,507,1980,4
MARIAN,507,1980,4
MARIKA,507,1980,4
MARJORIE,507,1980,4
MARNIE,507,1980,4
NAVDEEP,507,1980,4
NICOLETTE,507,1980,4
NICOLLE,507,1980,4
NORA,507,1980,4
RAEGAN,507,1980,4
RAINA,507,1980,4
REAGAN,507,1980,4
RENAE,507,1980,4
RHIANNON,507,1980,4
RICKI,507,1980,4
ROSEMARY,507,1980,4
SACHA,507,1980,4
SHARLEEN,507,1980,4
SHAUNNA,507,1980,4
SHILO,507,1980,4
SOFIA,507,1980,4
SOMER,507,1980,4
STEPHENIE,507,1980,4
TALIA,507,1980,4
TARA-LEE,507,1980,4
TARA-LYNN,507,1980,4
TARRA,507,1980,4
TENILLE,507,1980,4
TERA,507,1980,4
TERRIE,507,1980,4
TIA,507,1980,4
TIANA,507,1980,4
TONIA,507,1980,4
TRINITY,507,1980,4
TWYLA,507,1980,4
YVETTE,507,1980,4
ADRIA,609,1980,3
ALENA,609,1980,3
ALETA,609,1980,3
ALEXANDRIA,609,1980,3
ALINE,609,1980,3
AMANDEEP,609,1980,3
ANGELICA,609,1980,3
ANN-MARIE,609,1980,3
ANNEMARIE,609,1980,3
ANTONIA,609,1980,3
AURELIE,609,1980,3
AVA,609,1980,3
BERNICE,609,1980,3
BERTHA,609,1980,3
BOBBI-LEE,609,1980,3
BOBBY-JO,609,1980,3
BRIE,609,1980,3
BRIGITTE,609,1980,3
BRITTANY,609,1980,3
BRYANNE,609,1980,3
CAITLIN,609,1980,3
CAREY,609,1980,3
CARINA,609,1980,3
CARLEE,609,1980,3
CARLEEN,609,1980,3
CASSIE,609,1980,3
CECILE,609,1980,3
CECILIA,609,1980,3
CELINA,609,1980,3
CHANTELL,609,1980,3
CHASITY,609,1980,3
CHERISE,609,1980,3
CHRISTAL,609,1980,3
CHRISTI,609,1980,3
CINTHIA,609,1980,3
CLARISSA,609,1980,3
CLAUDETTE,609,1980,3
CORALEE,609,1980,3
CORRIE,609,1980,3
CORY,609,1980,3
CRISTY,609,1980,3
DALE,609,1980,3
DALYCE,609,1980,3
DANELLE,609,1980,3
DANIELLA,609,1980,3
DAPHNE,609,1980,3
DAYLE,609,1980,3
DEBBY,609,1980,3
DEE,609,1980,3
DEIRDRE,609,1980,3
DIANNA,609,1980,3
DIANNE,609,1980,3
DIXIE,609,1980,3
DUSTY,609,1980,3
ELIANA,609,1980,3
ELISABETH,609,1980,3
ELIZA,609,1980,3
EMANUELLE,609,1980,3
FARAH,609,1980,3
FAY,609,1980,3
FLORA,609,1980,3
GALE,609,1980,3
GAYLENE,609,1980,3
GEORGINA,609,1980,3
GINNY,609,1980,3
HILARY,609,1980,3
HOLLIE,609,1980,3
IVA,609,1980,3
JACQUELYNN,609,1980,3
JAYLENE,609,1980,3
JEANIE,609,1980,3
JEANNIE,609,1980,3
JENA,609,1980,3
JENINE,609,1980,3
JESSE,609,1980,3
JOCELYNE,609,1980,3
JOELENE,609,1980,3
JOHANNA,609,1980,3
JONIE,609,1980,3
JULENE,609,1980,3
JULI,609,1980,3
KAMI,609,1980,3
KANDIS,609,1980,3
KARLI,609,1980,3
KIRA,609,1980,3
KIRSTY,609,1980,3
KORI,609,1980,3
KRISTAN,609,1980,3
KYLEY,609,1980,3
LEA,609,1980,3
LEILA,609,1980,3
LENORE,609,1980,3
LINA,609,1980,3
LINDY,609,1980,3
LINNEA,609,1980,3
LOGAN,609,1980,3
LONNIE,609,1980,3
LOUISA,609,1980,3
MADELEINE,609,1980,3
MARIAH,609,1980,3
MARYANNE,609,1980,3
MAVIS,609,1980,3
MAXINE,609,1980,3
MEGGAN,609,1980,3
MERILEE,609,1980,3
MICHAELA,609,1980,3
MOIRA,609,1980,3
MYRA,609,1980,3
NATHALIE,609,1980,3
NAVJOT,609,1980,3
NEVADA,609,1980,3
NOELLE,609,1980,3
PAOLA,609,1980,3
PAULETTE,609,1980,3
PHOEBE,609,1980,3
PRIYA,609,1980,3
RAYLENE,609,1980,3
REA,609,1980,3
REBEKAH,609,1980,3
REENA,609,1980,3
REHANA,609,1980,3
RHIANNA,609,1980,3
RONA,609,1980,3
RONDA,609,1980,3
ROSALIE,609,1980,3
ROSALIND,609,1980,3
ROSE,609,1980,3
ROSEMARIE,609,1980,3
SALIMA,609,1980,3
SALIMAH,609,1980,3
SALMA,609,1980,3
SANDEEP,609,1980,3
SANDI,609,1980,3
SANDIE,609,1980,3
SEEMA,609,1980,3
SELINA,609,1980,3
SERINA,609,1980,3
SHAHEEN,609,1980,3
SHALLEN,609,1980,3
SHANLEY,609,1980,3
SHANON,609,1980,3
SHANTEL,609,1980,3
SHERILYN,609,1980,3
SHERRIE,609,1980,3
SHYLA,609,1980,3
SHYLO,609,1980,3
SIERRA,609,1980,3
SILVIA,609,1980,3
SIMONE,609,1980,3
SUMMER,609,1980,3
SUSANA,609,1980,3
SUZANA,609,1980,3
SUZANNA,609,1980,3
TABATHA,609,1980,3
TAI,609,1980,3
TARAH,609,1980,3
TAWNYA,609,1980,3
TEGAN,609,1980,3
TERRI-LEE,609,1980,3
THEA,609,1980,3
THI,609,1980,3
TISHA,609,1980,3
TRISH,609,1980,3
VALENE,609,1980,3
WILLOW,609,1980,3
YOLANDA,609,1980,3
ZABRINA,609,1980,3
ABBIE,776,1980,2
ABIR,776,1980,2
ADRIANNE,776,1980,2
AGNES,776,1980,2
AINSLEY,776,1980,2
AISHA,776,1980,2
AJA,776,1980,2
ALAYNA,776,1980,2
ALECIA,776,1980,2
ALESHA,776,1980,2
ALETHA,776,1980,2
ALETHEA,776,1980,2
ALETHIA,776,1980,2
ALEX,776,1980,2
ALEXA,776,1980,2
ALI,776,1980,2
ALIESHA,776,1980,2
ALLISHA,776,1980,2
ALMA,776,1980,2
ALYSA,776,1980,2
ALYSIA,776,1980,2
AMAL,776,1980,2
AMANDA-LEE,776,1980,2
AMINAH,776,1980,2
ANGELLA,776,1980,2
ANJALI,776,1980,2
ANNABELLE,776,1980,2
ANNALISE,776,1980,2
ANNE-MARIE,776,1980,2
ANNELIESE,776,1980,2
ANNIK,776,1980,2
ANYA,776,1980,2
ARIEL,776,1980,2
ASHIMA,776,1980,2
ASHLEE,776,1980,2
ASHLEIGH,776,1980,2
AUBREY,776,1980,2
AUGUST,776,1980,2
AURORA,776,1980,2
AVERY,776,1980,2
AYESHA,776,1980,2
BARBRA,776,1980,2
BEKKI,776,1980,2
BELINDA,776,1980,2
BETSY,776,1980,2
BLAINE,776,1980,2
BLAIR,776,1980,2
BOBBY,776,1980,2
BONITA,776,1980,2
BRANDI-LEE,776,1980,2
BRANDY-LYNN,776,1980,2
BRIANA,776,1980,2
BRINA,776,1980,2
BRONWEN,776,1980,2
CALEY,776,1980,2
CAMARA,776,1980,2
CANDIS,776,1980,2
CANDYCE,776,1980,2
CAREN,776,1980,2
CARI-LYNN,776,1980,2
CARIE,776,1980,2
CARLIE,776,1980,2
CARMEL,776,1980,2
CARMELL,776,1980,2
CARRI,776,1980,2
CARRIE-ANN,776,1980,2
CARYN,776,1980,2
CASANDRA,776,1980,2
CASSIA,776,1980,2
CASSIDY,776,1980,2
CATHLEEN,776,1980,2
CATRINA,776,1980,2
CAYLEY,776,1980,2
CECILY,776,1980,2
CELINE,776,1980,2
CHANDELLE,776,1980,2
CHANTALE,776,1980,2
CHANTALLE,776,1980,2
CHANTELE,776,1980,2
CHARLEEN,776,1980,2
CHARMANE,776,1980,2
CHERILYN,776,1980,2
CHERYL-LEE,776,1980,2
CHEYENNE,776,1980,2
CHRIS,776,1980,2
CHRISTIANE,776,1980,2
CHRISTIANNA,776,1980,2
CHRISTIN,776,1980,2
CHRISTY-ANN,776,1980,2
CLEA,776,1980,2
CODY,776,1980,2
COLEEN,776,1980,2
COREEN,776,1980,2
CORIE,776,1980,2
CORTNEY,776,1980,2
CRISSY,776,1980,2
CRISTINA,776,1980,2
CRYSTAL-DAWN,776,1980,2
DAIANA,776,1980,2
DALAL,776,1980,2
DANICA,776,1980,2
DANIKA,776,1980,2
DANITA,776,1980,2
DANNA,776,1980,2
DARBY,776,1980,2
DARCI,776,1980,2
DAWNE,776,1980,2
DEBBI,776,1980,2
DELIA,776,1980,2
DELORES,776,1980,2
DENICE,776,1980,2
DENITA,776,1980,2
DESIREA,776,1980,2
DINAH,776,1980,2
DIONE,776,1980,2
DIONNE,776,1980,2
DORIS,776,1980,2
